Date,Open,High,Low,Close,Adj Close,Volume,UD
2021-06-10,81300,81400,80900,81000,79006.60938,17586995,0
2021-06-11,81200,81700,80700,81000,79006.60938,14087962,0
2021-06-14,80800,80900,80500,80500,78518.91406,10550078,0
2021-06-15,80900,81200,80600,80900,78909.07813,10075685,0.5
2021-06-16,81500,81900,81100,81800,79786.92188,14999855,1
2021-06-17,81100,81300,80700,80900,78909.07813,14007385,0
2021-06-18,81100,81100,80500,80500,78518.91406,14916721,0
2021-06-21,79700,80000,79600,79900,77933.6875,16063340,1
2021-06-22,80200,80300,79900,80000,78031.22656,11773365,0
2021-06-23,80500,80600,79900,80100,78128.75781,13856548,0
2021-06-24,80400,81400,80100,81200,79201.6875,18771080,1
2021-06-25,81500,81900,81200,81600,79591.84375,13481405,1
2021-06-28,81700,82000,81600,81900,79884.47656,11578529,1
2021-06-29,81900,82100,80800,81000,79356.39844,15744317,0
2021-06-30,81100,81400,80700,80700,79062.48438,13288643,0
2021-07-01,80500,80600,80000,80100,78474.66406,13382882,0
2021-07-02,80000,80400,79900,80000,78376.69531,8753097,0.5
2021-07-05,80100,80800,80000,80400,78768.57813,8330969,1
2021-07-06,80600,81200,80500,81200,79552.34375,12131651,1
2021-07-07,81200,81300,80300,80800,79160.46094,15992202,0
2021-07-08,81100,81200,79900,79900,78278.72656,16660998,0
2021-07-09,79600,79800,79000,79400,77788.86719,22720577,0
2021-07-12,79900,80000,79500,79700,78082.78125,9768108,0
2021-07-13,80000,80200,79800,79800,78180.75781,9863450,0
2021-07-14,79400,79600,79100,79500,77886.84375,11575636,1
2021-07-15,79800,80600,79500,80600,78964.52344,13766279,1
2021-07-16,80100,80100,79500,79800,78180.75781,10859399,0
2021-07-19,79100,79200,78800,79000,77396.97656,13155414,0
2021-07-20,78500,79000,78400,79000,77396.97656,12456646,1
2021-07-21,79000,79100,78500,78500,76907.13281,12355296,0
2021-07-22,79000,79800,78900,79700,78082.78125,12618790,1
2021-07-23,79700,79900,79200,79300,77690.89844,9098910,0
2021-07-26,79400,79500,78800,78800,77201.04688,10040975,0
2021-07-27,79200,79400,78500,78500,76907.13281,11427693,0
2021-07-28,78300,79200,78100,79200,77592.92969,12743417,1
2021-07-29,78800,79400,78800,79000,77396.97656,14360453,1
2021-07-30,78900,78900,78500,78500,76907.13281,13823411,0
2021-08-02,79200,79500,78700,79300,77690.89844,11739124,1
2021-08-03,79400,81400,79300,81400,79748.28906,24339360,1
2021-08-04,82200,83100,81800,82900,81217.84375,25642368,1
2021-08-05,83300,83300,82000,82100,80434.07813,18485469,0
2021-08-06,81900,82500,81300,81500,79846.25781,13342623,0
2021-08-09,81500,82300,80900,81500,79846.25781,15522581,0.5
2021-08-10,82300,82400,80100,80200,78572.64063,20362639,0
2021-08-11,79600,79800,78500,78500,76907.13281,30241137,0
2021-08-12,77100,78200,76900,77000,75437.57031,42365223,0
2021-08-13,75800,76000,74100,74400,72890.32031,61270643,0
2021-08-17,74000,75100,74000,74200,72694.38281,30944847,1
2021-08-18,73900,74600,73100,73900,72400.46875,29192631,0.5
2021-08-19,73500,74400,73100,73100,71616.70313,22166298,0
2021-08-20,73500,73900,72500,72700,71224.82031,22364803,0
2021-08-23,73300,74000,73000,73300,71812.64844,19384648,0.5
2021-08-24,73900,75700,73900,75600,74065.97656,21016913,1
2021-08-25,76200,76600,74900,75700,74163.94531,22319664,0
2021-08-26,76100,76200,74600,74600,73086.26563,16671494,0
2021-08-27,74300,75000,73800,74300,72792.35938,15172748,0.5
2021-08-30,75400,75500,74200,74600,73086.26563,12686999,0
2021-08-31,74900,76700,74300,76700,75143.65625,24630370,1
2021-09-01,76700,77100,75900,76800,75241.625,16114775,1
2021-09-02,76800,76800,75700,76000,74457.86719,15347486,0
2021-09-03,76400,76700,76000,76600,75045.67969,12096419,1
2021-09-06,76800,77600,76600,77300,75731.48438,12861180,1
2021-09-07,77100,77100,75900,76100,74555.83594,13239401,0
2021-09-08,76000,76400,75600,76300,74751.77344,11798147,1
2021-09-09,76400,76600,75000,75300,73772.0625,17600770,0
2021-09-10,75300,75600,74800,75300,73772.0625,10103212,0.5
2021-09-13,75200,76300,75100,76300,74751.77344,11397775,1
2021-09-14,77100,77700,76600,76600,75045.67969,18167057,0
2021-09-15,77400,77400,76400,77000,75437.57031,12829128,0
2021-09-16,77300,77400,76100,76100,74555.83594,13067622,0
2021-09-17,76300,77200,75900,77200,75633.50781,16289502,1
2021-09-23,77500,77600,76800,77400,75829.45313,17055590,0
2021-09-24,77600,77700,77100,77300,75731.48438,12247274,0
2021-09-27,77300,77700,77000,77700,76123.35938,11699798,1
2021-09-28,77700,77800,76200,76300,74751.77344,15406382,0
2021-09-29,74800,75300,73800,74100,72941.52344,23992458,0
2021-09-30,74300,74800,73700,74100,72941.52344,19919361,0
2021-10-01,73900,74000,72900,73200,72055.59375,15803395,0
2021-10-05,73000,73000,71400,72200,71071.22656,24013921,0
2021-10-06,72600,72800,71200,71300,70185.29688,18956962,0
2021-10-07,71600,72100,71300,71600,70480.60938,13683532,0.5
2021-10-08,72300,72400,71500,71500,70382.17188,14043287,0
2021-10-12,70700,70900,68700,69000,67921.25781,31001484,0
2021-10-13,68700,69600,68300,68800,67724.38281,24172015,1
2021-10-14,69000,69800,68800,69400,68315,19520641,1
2021-10-15,70200,71000,70000,70100,69004.05469,18051612,0
2021-10-18,70200,70300,69200,70200,69102.49219,13486391,0.5
2021-10-19,70800,71000,70400,70600,69496.24219,9507991,0
2021-10-20,70700,71000,70200,70300,69200.92969,10151638,0
2021-10-21,70300,70600,70000,70200,69102.49219,10891094,0
2021-10-22,70000,70700,70000,70400,69299.36719,8395448,1
2021-10-25,69900,70600,69500,70200,69102.49219,10029621,1
2021-10-26,70600,71500,70400,71100,69988.42188,10528252,1
2021-10-27,71000,71000,70000,70100,69004.05469,10295316,0
2021-10-28,69500,72200,69500,70700,69594.67969,20644902,1
2021-10-29,71200,71600,69700,69800,68708.75,17016151,0
2021-11-01,70200,70600,69900,69900,68807.1875,11503729,0
2021-11-02,70800,72200,70700,71500,70382.17188,16812570,1
2021-11-03,71700,71700,70100,70400,69299.36719,12770428,0
2021-11-04,71200,71600,70500,70600,69496.24219,11818987,0
2021-11-05,71600,71600,70200,70200,69102.49219,12667743,0
2021-11-08,70400,70600,69800,70600,69496.24219,11121981,1
2021-11-09,70300,71000,70100,70500,69397.80469,11159589,1
2021-11-10,70300,70900,70200,70200,69102.49219,9422009,0
2021-11-11,69900,70000,69600,69900,68807.1875,11489122,0.5
2021-11-12,70200,70900,69900,70600,69496.24219,10087450,1
2021-11-15,71700,71900,70900,71400,70283.73438,12420710,0
2021-11-16,71500,72000,71300,71300,70185.29688,10919239,0
2021-11-17,71300,71600,70600,70700,69594.67969,11027606,0
2021-11-18,70700,71000,70200,70200,69102.49219,10144957,0
2021-11-19,70400,71400,70100,71200,70086.85938,11954728,1
2021-11-22,73300,75200,73000,74900,73729.01563,27506623,1
2021-11-23,76000,76000,74500,75300,74122.75781,22029195,0
2021-11-24,76000,76200,74100,74800,73630.57031,15652305,0
2021-11-25,75100,75100,73600,73700,72547.77344,12559258,0
2021-11-26,73500,74100,72000,72300,71169.67188,13002242,0
2021-11-29,71700,73000,71400,72300,71169.67188,16682559,1
2021-11-30,73200,73900,70500,71300,70185.29688,30364841,0
2021-12-01,72000,74800,71600,74400,73236.82813,21954856,1
2021-12-02,73900,75800,73800,75800,74614.94531,23652940,1
2021-12-03,75600,76000,74100,75600,74418.07031,18330240,0.5
2021-12-06,75100,76700,74900,76300,75107.125,16391250,1
2021-12-07,76100,77700,75600,77400,76189.92969,19232453,1
2021-12-08,78300,78600,77100,77400,76189.92969,21558340,0
2021-12-09,77400,78200,77000,78200,76977.42188,21604528,1
2021-12-10,77400,77600,76800,76900,75697.75,9155219,0
2021-12-13,77200,78300,76500,76800,75599.3125,15038750,0
2021-12-14,76500,77200,76200,77000,75796.1875,10976660,1
2021-12-15,76400,77600,76300,77600,76386.80469,9584939,1
2021-12-16,78500,78500,77400,77800,76583.67188,11996128,0
2021-12-17,76800,78000,76800,78000,76780.54688,13108479,1
2021-12-20,77600,77800,76800,77100,75894.61719,11264375,0
2021-12-21,77900,78300,77500,78100,76878.98438,14245298,1
2021-12-22,78900,79400,78800,79400,78158.65625,17105892,1
2021-12-23,79800,80000,79300,79900,78650.84375,13577498,1
2021-12-24,80200,80800,80200,80500,79241.46094,12086380,1
2021-12-27,80600,80600,79800,80200,78946.15625,10783368,0
2021-12-28,80200,80400,79700,80300,79044.58594,18226325,1
2021-12-29,80200,80200,78500,78800,77918.32813,19794795,0
2021-12-30,78900,79500,78100,78300,77423.92969,14236700,0
2022-01-04,78800,79200,78300,78700,77819.45313,12427416,0
2022-01-05,78800,79000,76400,77400,76533.99219,25470640,0
2022-01-06,76700,77600,76600,76900,76039.58594,12931954,1
2022-01-07,78100,78400,77400,78300,77423.92969,15163757,1
2022-01-10,78100,78100,77100,78000,77127.28906,9947422,0
2022-01-11,78400,79000,78000,78900,78017.21094,13221123,1
2022-01-12,79500,79600,78600,78900,78017.21094,11000502,0
2022-01-13,79300,79300,77900,77900,77028.39844,13889401,0
2022-01-14,77700,78100,77100,77300,76435.11719,10096725,0
2022-01-17,77600,77800,76900,77500,76632.88281,8785122,0
2022-01-18,77600,77800,76600,77000,76138.46875,9592788,0
2022-01-19,76500,76900,76100,76300,75446.30469,10598290,0
2022-01-20,76200,76700,75900,76500,75644.0625,9708168,1
2022-01-21,75800,75800,74700,75600,74754.14063,15774888,0
2022-01-24,75400,75800,74700,75100,74259.73438,13691134,0
2022-01-25,74800,75000,73200,74000,73172.03906,17766704,0
2022-01-26,74000,74000,74000,74000,73172.03906,0,0.5
2022-01-27,73800,74000,71300,71300,70502.25,22274777,0
2022-01-28,71300,73700,71200,73300,72479.875,21367447,1
2022-02-03,74900,74900,73300,73300,72479.875,17744721,0
2022-02-04,74300,74600,73400,74000,73172.03906,12730034,0
2022-02-07,73500,73600,72400,73000,72183.22656,14240838,0
2022-02-08,73000,73000,73000,73000,72183.22656,0,0.5
2022-02-09,73000,73000,73000,73000,72183.22656,0,0.5
2022-02-10,75600,75800,74700,75400,74556.375,17746033,0
2022-02-11,75000,75500,74600,74900,74061.96875,12205407,0
2022-02-14,74400,74500,73100,73700,72875.39844,13993255,0
2022-02-15,74100,74200,73100,73700,72875.39844,9320365,0
2022-02-16,74600,74900,74200,74800,73963.08594,10767386,1
2022-02-17,75000,75600,74500,75000,74160.85156,13605382,0.5
2022-02-18,74600,74800,73700,74300,73468.67969,10122226,0
2022-02-21,74300,74300,74300,74300,73468.67969,0,0.5
2022-02-22,74300,74300,74300,74300,73468.67969,0,0.5
2022-02-23,74300,74300,74300,74300,73468.67969,0,0.5
2022-02-24,72300,72300,71300,71500,70700.00781,15759283,0
2022-02-25,72100,72600,71900,71900,71095.53906,13168484,0
2022-02-28,71900,71900,71900,71900,71095.53906,0,0.5
2022-03-02,72300,72400,71500,71700,70897.76563,12481430,0
2022-03-03,72300,73100,72200,72900,72084.34375,13232638,1
2022-03-04,72900,72900,72900,72900,72084.34375,0,0.5
2022-03-07,70000,70600,69900,70100,69315.67188,18617138,1
2022-03-08,68800,70000,68700,69500,68722.39063,15828269,1
2022-03-10,69500,69500,69500,69500,68722.39063,0,0.5
2022-03-11,70500,70700,69700,70000,69216.79688,15787655,0
2022-03-14,70000,70200,69600,70200,69414.55469,9040993,1
2022-03-15,70200,70200,70200,70200,69414.55469,0,0.5
2022-03-16,70200,70500,69700,70400,69612.32031,10175750,1
2022-03-17,70400,70400,70400,70400,69612.32031,0,0.5
2022-03-18,70600,70900,70200,70700,69908.96094,14410038,1
2022-03-21,70900,71000,69900,69900,69117.91406,11169002,0
2022-03-22,69900,70500,69900,70300,69513.4375,9402666,1
2022-03-23,70600,71200,70300,70500,69711.20313,12398025,0
2022-03-24,69600,70300,69600,69800,69019.03125,37943357,1
2022-03-25,70100,70200,69600,69800,69019.03125,12986010,0
2022-03-28,69500,69900,69200,69700,68920.14844,12619289,1
2022-03-29,70000,70300,69800,70200,69414.55469,13686208,1
2022-03-30,70300,70500,69800,69900,69475.1875,12670187,0
2022-03-31,69900,70200,69600,69600,69177.00781,12510366,0
2022-04-01,69500,69500,69000,69100,68680.04688,15916846,0
2022-04-04,68900,69300,68600,69300,68878.82813,11107905,1
2022-04-05,69400,69600,69100,69200,68779.4375,8467248,0
2022-04-06,68600,68800,68500,68500,68083.69531,15517308,0
2022-04-07,68500,68500,68000,68000,67586.73438,20683327,0
2022-04-08,68100,68300,67700,67800,67387.94531,15453191,0
2022-04-11,67800,68100,67400,67900,67487.34375,12263735,1
2022-04-12,67600,67700,67000,67000,66592.8125,13924389,0
2022-04-13,67300,69000,67200,68700,68282.47656,17378619,1
2022-04-14,68700,68700,67500,67500,67089.77344,16409494,0
2022-04-15,67200,67300,66500,66600,66195.24219,13176415,0
2022-04-18,66500,67100,66100,66700,66294.63281,10119203,1
2022-04-19,67100,68000,67000,67300,66890.98438,12959434,1
2022-04-20,67000,67400,66500,67400,66990.375,16693293,1
2022-04-21,67600,68300,67500,67700,67288.55469,12847448,1
2022-04-22,67200,67300,66700,67000,66592.8125,11791478,0
2022-04-25,66500,66700,66300,66300,65897.0625,11016474,0
2022-04-26,66400,66700,66100,66100,65698.28125,12946923,0
2022-04-27,65400,65500,64900,65000,64604.96484,18122084,0
2022-04-28,65400,65500,64500,64800,64406.17969,16895527,0
2022-04-29,65100,67600,65000,67400,66990.375,26190390,1
2022-05-02,66600,67600,66500,67300,66890.98438,14106184,1
2022-05-03,67400,68400,67300,67500,67089.77344,14168875,1
2022-05-04,68000,68400,67500,67900,67487.34375,11505248,0
2022-05-06,67000,67100,66500,66500,66095.85156,14356156,0
2022-05-10,65900,66300,65300,65700,65300.71094,17235605,0
2022-05-11,65500,66300,65200,65700,65300.71094,12330920,1
2022-05-12,65200,65500,64900,64900,64505.57422,16414188,0
2022-05-13,65300,66700,65200,66500,66095.85156,14551536,1
2022-05-16,67100,67400,66100,66300,65897.0625,11937555,0
2022-05-17,66600,67900,66600,67600,67189.16406,15680447,1
2022-05-18,68300,68700,67600,68100,67686.125,16486319,0
2022-05-19,66500,67600,66500,67500,67089.77344,17073727,1
2022-05-20,67800,68400,67700,68000,67586.73438,12109671,1
2022-05-23,68800,68800,67600,67900,67487.34375,13684088,0
2022-05-24,67500,67700,66500,66500,66095.85156,15482576,0
2022-05-25,66700,67100,65900,66400,65996.45313,15150490,0
2022-05-26,66300,67200,65500,65900,65499.49609,15970890,0
2022-05-27,66700,66900,66200,66500,66095.85156,11405555,0
2022-05-30,67500,67800,66900,67700,67288.55469,14255484,1
2022-05-31,67500,67500,66700,67400,66990.375,24365002,0
2022-06-02,66600,67000,66400,66700,66294.63281,14959443,1
2022-06-03,67200,67300,66800,66800,66394.02344,8222883,0
2022-06-07,66200,66400,65400,65500,65101.92578,19355755,0
2022-06-08,65400,65700,65300,65300,64903.14063,12483180,0
2022-06-09,65100,65200,64500,65200,64803.75,25790725,1
2022-06-10,64000,64400,63800,63800,63412.25781,22193552,0
2022-06-13,62400,62800,62100,62100,61722.58984,22157816,0
2022-06-14,61200,62200,61100,61900,61523.80469,24606419,1
2022-06-15,61300,61500,60200,60700,60331.09766,26811224,0
2022-06-16,61300,61800,60500,60900,60529.88281,23394895,0
2022-06-17,59400,59900,59400,59800,59436.56641,29053450,1
2022-06-20,59800,59900,58100,58700,58343.25391,34111306,0
2022-06-21,58700,59200,58200,58500,58144.46875,25148109,0
2022-06-22,59000,59100,57600,57600,57249.9375,23334687,0
2022-06-23,57700,58000,56800,57400,57051.15234,28338608,0
2022-06-24,57900,59100,57700,58400,58045.07422,23256103,1
2022-06-27,59000,59900,58300,58800,58442.64453,18122236,0
2022-06-28,59200,59500,58700,59400,59039,13540538,1
2022-06-29,58500,58800,58000,58000,58000,14677138,0
2022-06-30,57200,57600,57000,57000,57000,18915142,0
2022-07-01,56900,57500,55900,56200,56200,24982097,0
2022-07-04,56100,57400,55700,57100,57100,17807126,1
2022-07-05,57600,58200,57200,57200,57200,14216539,0
2022-07-06,57300,57300,56400,56400,56400,16820461,0
2022-07-07,56400,58700,56300,58200,58200,21322833,1
2022-07-08,58600,59300,58200,58700,58700,15339271,1
2022-07-11,59300,59600,58700,58800,58800,13042624,0
2022-07-12,58600,58700,58100,58100,58100,9336061,0
2022-07-13,58300,58600,58000,58000,58000,10841315,0
2022-07-14,57500,58200,57400,57500,57500,15067012,0.5
2022-07-15,58400,60000,58100,60000,60000,18685583,1
2022-07-18,60600,62000,60500,61900,61900,20832517,1
2022-07-19,61400,61500,60200,60900,60900,15248261,0
2022-07-20,61800,62100,60500,60500,60500,16782238,0
2022-07-21,61100,61900,60700,61800,61800,12291374,1
2022-07-22,61800,62200,61200,61300,61300,10261310,0
2022-07-25,60900,61900,60800,61100,61100,9193681,1
2022-07-26,60800,61900,60800,61700,61700,6597211,1
2022-07-27,61300,61900,61200,61800,61800,7320997,1
2022-07-28,62300,62600,61600,61900,61900,10745302,0
2022-07-29,62400,62600,61300,61400,61400,15093120,0
2022-08-01,61000,61700,60300,61300,61300,13154816,1
2022-08-02,61200,61900,61000,61700,61700,13614895,1
2022-08-03,61600,61600,61000,61300,61300,10053861,0
2022-08-04,61700,61800,61200,61500,61500,9125439,0
2022-08-05,61700,61900,61200,61500,61500,9567620,0
2022-08-08,61400,61400,60600,60800,60800,11313150,0
2022-08-09,60600,60700,59600,60000,60000,18251170,0
2022-08-10,58900,59200,58600,59100,59100,18084349,1
2022-08-11,59600,60000,59300,59900,59900,15141941,1
2022-08-12,59500,60700,59400,60200,60200,10786658,1
2022-08-16,60500,61600,60300,61000,61000,15036727,1
2022-08-17,61100,61200,60300,60400,60400,9061518,0
2022-08-18,60300,61900,60000,61500,61500,16372754,1
2022-08-19,61400,61600,60600,60900,60900,6923679,0
2022-08-22,60300,60400,59800,60000,60000,8259865,0
2022-08-23,59000,59600,59000,59100,59100,9041629,1
2022-08-24,59200,59500,59000,59000,59000,8888486,0
2022-08-25,59200,59700,59000,59700,59700,5767902,1
2022-08-26,60300,60900,59900,60000,60000,9499995,0
2022-08-29,58700,58900,58600,58600,58600,9841329,0
2022-08-30,58700,59000,58300,58800,58800,9690044,1
2022-08-31,58200,59900,58200,59700,59700,14203512,1
2022-09-01,58700,58900,58300,58400,58400,14905777,0
2022-09-02,58300,58600,57500,57500,57500,15040310,0
2022-09-05,57400,57800,56800,57100,57100,11425977,0
2022-09-06,57200,57600,56900,57100,57100,7503086,0
2022-09-07,56700,56700,55900,56000,56000,17384854,0
2022-09-08,56200,56400,55600,55600,55600,18000016,0
2022-09-13,57000,58500,56800,58100,58100,17166581,1
2022-09-14,56200,57200,56100,56800,56800,12524961,1
2022-09-15,57000,57100,56000,56000,56000,11664819,0
2022-09-16,55600,56400,55500,56200,56200,13456503,1
2022-09-19,56300,57000,56000,56400,56400,12278653,1
2022-09-20,56400,57000,55800,55800,55800,14041465,0
2022-09-21,55400,55500,55000,55300,55300,11863700,0
2022-09-22,54600,54700,54300,54400,54400,12786510,0
2022-09-23,54400,54900,54200,54500,54500,10555964,1
2022-09-26,53700,54200,53600,53900,53900,15008449,1
2022-09-27,53800,54200,53500,54200,54200,16631289,1
2022-09-28,53900,54400,52500,52900,52900,19991129,0
2022-09-29,53300,53700,52600,52600,52600,13882080,0
2022-09-30,52300,53600,51800,53100,53100,22503249,1
2022-10-04,55300,55400,54500,55200,55200,19148435,0
2022-10-05,56900,57200,55400,56000,56000,22458970,0
2022-10-06,56700,57300,56300,56300,56300,14944446,0
2022-10-07,55900,56900,55200,56200,56200,16886813,1
2022-10-11,54400,55700,54000,55400,55400,21437877,1
2022-10-12,55700,57000,55200,55800,55800,18408910,1
2022-10-13,55400,56100,55200,55200,55200,13784602,0
2022-10-14,56200,56500,55800,56300,56300,12853410,1
2022-10-17,55800,,,56600,,,1
2022-10-18,56700,,,56500,,,0

